Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
100	-5676.48	-5729.496	53.0157	0.000970406	0.00071468	0.00704885	0.000762538	0.0021701	0.000483278	0.00177004	0.00131512	0.000692147	0.00510232	0.00114576	0.00440918	0.00497445	0.00182598	0.00272498	0.0011439	0.00371233	0.000377349	0.00129423	0.00682185	0.000159533	0.00265985	0.00027522	0.000310835	0.000938328	0.000412739	0.00225104	0.00275599	0.000882788	0.00185595	0.000645809	0.00772697	0.000330972	0.00372395	0.00196002	0.000406907	0.00530542	0.000781418	0.00121695	0.00149162	0.000576628	0.00330508	0.000507301	0.000679692	0.0017667	0.00767539	0.00392991	0.000227016	0.00108849	0.00191966	0.00558236	0.00108821	0.00150319	0.00299632	0.00909265	0.00161336	0.00177251	0.000967342	0.00160842	0.00170707	0.00369851	0.000159331	0.000861266	0.00289424	0.00202745	0.00110477	0.00100651	0.0109692	0.00283552	0.00263866	0.00249238	0.00056675	0.000173748	0.00188931	0.00246703	0.000678067	0.00286492	0.00267078	0.0029778	0.00114391	0.00100272	0.00381013	0.000934507	0.00208631	0.0152357	0.00141369	0.00125064	0.00132959	0.000191209	0.00389328	0.00204532	0.000246767	0.00303365	0.000751993	0.000523075	0.00214869	0.0101699	0.00145375	0.00823938	0.00413661	0.00166991	0.000535099	0.00212862	0.000157565	0.00171623	0.00061572	0.000158707	0.00898605	0.00165479	0.000541638	0.00484698	0.000934066	0.000365451	0.00829288	0.00217332	0.00139218	0.00898905	0.00439013	0.000239761	0.00124896	0.000462839	0.00185178	0.00606191	0.000468246	0.011106	0.00349444	0.000410206	0.0028008	0.000663921	0.00461748	0.00128962	0.00151083	0.00110391	0.000864832	0.000569204	0.00042053	0.0204535	0.0010068	0.000920768	0.00215685	0.000550002	0.0052968	0.00122304	0.00042214	0.000443779	0.000970128	0.00128046	0.007492	0.00307903	0.00050796	0.00216759	0.000259632	0.000146043	0.00121224	0.000977488	0.000631552	0.00269492	0.124545	0.360442	0.0240176	4.514e-44	0.447893	0.0431029	0.333168	0.206488	0.222069	0.238275	0.3878025
110	-5651.855	-5705.205	53.34971	0.00187447	0.000913889	0.00783331	0.000414111	0.00157253	0.000886898	0.0014297	0.00159752	0.00221831	0.00240186	0.000758016	0.00476202	0.00356816	0.00448381	0.00105496	0.00033448	0.00354728	0.000879722	0.00114792	0.00434766	0.000376968	0.00162988	0.000242717	0.000273633	0.00129305	0.000316132	0.00135302	0.00351155	0.000989143	0.000896554	0.000619022	0.00651033	0.000384734	0.00143455	0.00225737	0.00154348	0.00436533	0.00197479	0.00180101	0.00110153	0.000955504	0.00333901	0.000242993	0.000548768	0.000992138	0.00627998	0.00198852	0.000579732	0.00182641	0.00243087	0.00494893	0.00189159	0.00294055	0.000995653	0.00559716	0.000584227	0.00117346	0.000386247	0.00190429	0.00157813	0.00679491	0.000331406	0.00138587	0.00289604	0.000668495	0.0013205	0.00032016	0.00748342	0.00193702	0.00391947	0.00159021	0.000250526	0.000264884	0.00267454	0.00201779	0.00182916	0.00320852	0.00271923	0.00427548	0.000720501	0.00190208	0.000421092	0.000487763	0.00156219	0.0122527	0.00131403	0.000956389	0.00238398	9.36398e-05	0.00214239	0.00105083	0.000578133	0.00163311	0.00199995	0.000259936	0.000744151	0.00835055	0.0027858	0.00960109	0.00198363	0.00113203	0.0014997	0.00313951	0.00017016	0.001171	0.00105599	4.63532e-05	0.00555405	0.00238122	0.000783346	0.00374647	0.00106888	0.000656215	0.00889807	0.0025866	0.00217979	0.0063893	0.00673325	0.000612632	0.00087569	0.000449319	0.00274675	0.00624923	0.000677533	0.00789183	0.000885549	0.000450792	0.00112244	0.000847335	0.00494993	0.000576982	0.00197696	0.00230023	0.00060373	0.000405236	0.000758081	0.019864	0.00106417	0.000201402	0.00302465	0.0012891	0.00442632	0.000602335	0.00126494	0.000391229	0.000716116	0.000795532	0.00564652	0.00144411	0.000686842	0.0026941	0.00031068	0.000131648	0.000799836	0.00107845	0.000422241	0.00477845	0.113459	0.388237	0.0371858	5.71228e-44	0.408028	0.0530901	0.337094	0.198143	0.220272	0.244491	0.354402
120	-5597.433	-5650.762	53.32859	0.0027595	0.000714123	0.00554944	0.000768834	0.00206589	0.00159483	0.00385677	0.00283195	0.0015453	0.0040734	0.00133686	0.00519601	0.00112301	0.0027682	0.00661843	0.000345971	0.000535995	0.000507746	0.000717219	0.00257499	0.000599539	0.000895335	0.000224178	0.00025681	0.00118957	0.000954126	0.00203845	0.00256813	0.00183272	0.00193076	0.00122064	0.00331361	0.000242392	0.00182756	0.00083742	0.00153568	0.00191483	0.000729219	0.00126729	0.000869741	0.00053658	0.00126939	0.00024045	0.00127748	0.000879465	0.00402019	0.000990511	0.000885854	0.00234929	0.00194882	0.00108777	0.00136392	0.00360043	0.000725915	0.00792948	0.000354175	0.000925368	0.00151974	0.00319572	0.00266757	0.00669236	0.000243878	0.000683894	0.00322652	0.00192393	0.00150345	0.00049812	0.00687266	0.00162095	0.00156532	0.0006209	0.00146484	0.000190897	0.00422996	0.00165447	0.00259197	0.00383847	0.00460724	0.00194981	0.001154	0.0010619	0.000700163	0.000455712	0.00105408	0.0100173	0.000751571	0.00070205	0.002142	0.000423944	0.00573399	0.00281012	0.000584818	0.00188565	0.00166603	0.000859361	0.000270578	0.00940744	0.00430696	0.00646189	0.00211281	0.000923939	0.00180236	0.000825651	0.000310112	0.000722128	0.000331795	6.27495e-05	0.00597164	0.000995396	0.000894778	0.00270066	0.000313593	0.000330019	0.00756133	0.00247966	0.0013449	0.00694887	0.00679766	0.000461647	0.00404833	0.000826364	0.00326397	0.00533576	0.00068037	0.0102432	0.00265045	0.0012405	0.00026801	0.00126758	0.00845543	0.000776794	0.00147086	0.000622909	0.000906145	0.000409411	0.00283177	0.0163867	0.000744288	0.000220312	0.00087187	0.00330814	0.00691895	0.00108581	0.00080694	0.00198281	0.000301311	0.00133155	0.00756588	0.0022589	0.000319329	0.00370646	0.00058167	0.000306176	0.00111989	0.00151942	0.000789061	0.00526866	0.119017	0.327221	0.0413244	1.02217e-44	0.453439	0.0589987	0.342526	0.197347	0.219387	0.24074	0.3565135
130	-5537.47	-5590.725	53.25487	0.000727074	0.00167333	0.0103959	0.00105719	0.0017515	0.00193687	0.00278162	0.0018692	0.00165722	0.00274807	0.000515446	0.0039995	0.000866893	0.00494944	0.00449772	0.00039212	0.000325155	0.000339157	0.00191562	0.00197531	0.000496286	0.000453639	0.000114234	0.000113265	0.000875959	0.0013573	0.00116308	0.000321377	0.00201099	0.00222315	0.00189178	0.00155526	0.000290816	0.0034082	0.00085262	0.00512356	0.00418047	0.00102903	0.00229721	0.000971646	0.000872107	0.00140429	0.000132828	0.000867017	0.000986221	0.00840189	0.00100905	0.00108808	0.00225164	0.00152608	0.00526996	0.000956626	0.00165245	0.00148178	0.00589075	0.000607731	0.00183278	0.00114822	0.00551669	0.00584587	0.00442198	0.00030178	0.000856013	0.00331554	0.00269493	0.000465741	0.000496196	0.0131322	0.00118055	0.00256673	0.0012182	0.000807554	0.000156882	0.00587146	0.00118444	0.00394133	0.00470869	0.00206801	0.0011505	0.000986096	0.000484826	0.00166547	0.000176876	0.00155788	0.00730282	0.00411106	0.000320633	0.00484043	0.000843864	0.00556094	0.00203506	0.00162931	0.000288807	0.00107456	0.000687838	0.00138614	0.00931948	0.00292927	0.0113768	0.000991687	0.00284062	0.0024127	0.000808739	0.000525951	0.00076049	0.000304129	0.00057559	0.00697458	0.0017414	0.000966298	0.0017643	0.00152061	0.00018131	0.00408509	0.00133682	0.00074826	0.00638295	0.00556803	0.000111936	0.0010893	0.000691604	0.00295749	0.0040921	0.00125249	0.010528	0.00255648	0.00225958	0.000128912	0.000954031	0.00486733	0.00123146	0.0013426	0.000467099	0.000262298	0.00112665	0.00132849	0.0144581	0.000478786	0.000328141	0.00109059	0.0030507	0.00617283	0.000591889	0.00137454	0.00101806	0.00057377	0.0025162	0.00477346	0.00102109	0.000247058	0.00244929	0.000401249	0.000689947	0.00151751	0.000620953	0.00295286	0.00485855	0.0950966	0.38712	0.0444645	1.32229e-45	0.411339	0.0619796	0.343496	0.189652	0.225431	0.241422	0.3638861
140	-5508.499	-5561.703	53.20382	0.00083248	0.00130579	0.00759042	0.000883015	0.000740602	0.000563947	0.00151661	0.00183804	0.00146191	0.00418051	0.000516594	0.00372164	0.00179495	0.00321899	0.00162065	0.000467995	0.000247051	0.000671303	0.00193198	0.00375998	0.000478618	0.000392756	5.36852e-05	0.00011356	0.00111289	0.00316395	0.00462621	0.000568942	0.00239197	0.00230101	0.00329824	0.00232969	0.00012506	0.0011241	0.00120426	0.00350338	0.00717217	0.00216359	0.00656117	0.000631852	0.000296786	0.00142543	0.000445633	0.00126405	0.0020455	0.00556838	0.00161003	0.00139189	0.00208201	0.00362981	0.00515006	0.00104658	0.00218295	0.00277735	0.00568159	0.0011133	0.00211109	0.00214461	0.00166104	0.00525213	0.00451516	0.000815891	0.00207118	0.00179038	0.00253798	0.000423135	0.000431206	0.00783086	0.00187525	0.00253474	0.000942943	0.00109488	0.00013476	0.00626704	0.00204341	0.00348695	0.00234299	0.0017774	0.00131719	0.0015428	0.000485566	0.00230668	0.000225291	0.00275811	0.00251081	0.00358752	0.000765737	0.00346206	0.00169436	0.0109052	0.00453989	0.000984334	0.000122727	0.000759213	0.000795447	0.00117802	0.00562766	0.000640326	0.00822641	0.000432449	0.000947884	0.00190456	0.000576076	0.000283884	0.0014783	0.000435571	0.000294188	0.0091469	0.000974135	0.000196774	0.00171529	0.00104516	0.000383574	0.00545926	0.00152675	0.000975838	0.00464908	0.00597412	3.63033e-05	0.000215428	0.000971344	0.00215959	0.00376844	0.00253797	0.013213	0.00163492	0.00151604	2.2491e-05	0.000519823	0.00593282	0.00130579	0.00301533	0.000987785	0.000186305	0.00186724	0.00146559	0.018864	0.00140549	0.000247359	0.0010249	0.00311598	0.00692651	0.000260928	0.000511124	0.000365835	0.000533358	0.00104851	0.00622857	0.00245546	0.000501684	0.00903513	0.000469617	0.00027083	0.00133925	0.000910087	0.00198024	0.00332663	0.0960007	0.391561	0.0416518	9.65486e-46	0.412728	0.0580589	0.341344	0.204721	0.214026	0.239909	0.3689907
150	-5477.708	-5530.829	53.12062	0.000591232	0.00179458	0.0115274	0.000613553	0.00101568	0.000886203	0.00167098	0.000893986	0.000827627	0.00469514	0.00105291	0.00423323	0.00204514	0.00263595	0.00331625	0.00111375	0.0010308	0.000576172	0.0036347	0.00160912	0.000424067	0.000868499	0.000246627	5.05551e-05	0.00117498	0.00269503	0.00218021	0.000571033	0.00146475	0.00250308	0.00409931	0.00233353	0.000240526	0.00100437	0.0011257	0.00324959	0.00263466	0.00201593	0.00352101	0.00111887	0.000100926	0.00115229	0.000260359	0.000596916	0.0010396	0.00804247	0.00161946	0.000415053	0.00220787	0.00366716	0.003192	0.000719895	0.00364123	0.00464242	0.0028643	0.000847306	0.00120288	0.000504778	0.00129567	0.00660882	0.00653551	0.000751724	0.000670363	0.00168098	0.00504615	0.000592473	0.00145643	0.012165	0.000976685	0.00204424	0.00208236	0.000811429	0.000130391	0.00328104	0.0014844	0.00306802	0.00584718	0.00360022	0.00140124	0.00269503	0.000256862	0.00425475	0.00013083	0.00284212	0.00286661	0.00208448	0.00128169	0.00443615	0.000769746	0.00613604	0.0024962	0.000500362	0.000115155	0.00144479	0.00117438	0.00112079	0.00959079	0.00308306	0.00789764	0.000763731	0.000559226	0.00103407	0.000490556	0.000889554	0.00173959	0.000736464	0.000232157	0.00939876	0.000729126	0.000198052	0.00288171	0.000611754	0.000361122	0.0108071	0.000976486	0.00217865	0.00371306	0.00392433	2.3973e-05	0.0013696	0.000932336	0.00195053	0.00551794	0.000393272	0.0101637	0.00132718	0.000284232	1.86534e-05	0.000380078	0.00788349	0.00109653	0.00397112	0.00154464	0.000685464	0.00128721	0.00229254	0.021184	0.00253539	0.000177748	0.00202294	0.00109319	0.00613441	0.000537712	0.000784656	0.000870441	0.000456041	0.00179349	0.0069295	0.00261897	0.00023158	0.00469472	0.000180973	0.000437625	0.0010928	0.00114097	0.00159279	0.00474187	0.0993165	0.392684	0.0430904	6.40578e-45	0.415287	0.0496224	0.34243	0.205372	0.214706	0.237491	0.3773112
160	-5485.31	-5538.565	53.25532	0.00369172	0.000677822	0.0112901	0.00100498	0.00105541	0.000716407	0.0016009	0.000976149	0.00076934	0.00673095	0.000955715	0.00591525	0.00199282	0.00281621	0.00581325	0.00120833	0.00084703	0.00023438	0.00478555	0.00365077	0.000468298	0.0033533	0.00214519	3.82732e-05	0.00149472	0.00103497	0.00124592	0.000810716	0.00321798	0.0020045	0.00326419	0.00457245	0.000707973	0.001034	0.000470271	0.00288417	0.0032735	0.0010283	0.00252963	0.0018203	7.14221e-05	0.000322054	0.00071276	0.000175737	0.000618314	0.00255256	0.00247146	0.000480341	0.0010555	0.0016332	0.00358224	0.000635063	0.00333397	0.00235467	0.00481343	0.00238845	0.00212412	0.000866428	0.00518685	0.00376826	0.00450286	0.000930693	0.000978171	0.00136624	0.00388019	0.000298384	0.00121475	0.00790216	0.000273016	0.00156152	0.00129763	0.000783737	0.000130563	0.00291326	0.0035827	0.000703787	0.00507351	0.00301635	0.00240309	0.000657867	0.00055478	0.00176563	0.000947175	0.00146837	0.00123795	0.00180892	0.00100579	0.00431869	0.00163387	0.00467382	0.00089061	0.000195641	0.00023433	0.00249907	0.000722221	0.000608543	0.010585	0.00364952	0.00475316	0.000161137	0.0013265	0.000630974	0.000389782	0.00102335	0.00140571	0.000369588	0.000252044	0.0104137	0.00104467	0.000664412	0.000926302	0.000786465	0.000527796	0.00710891	0.000541499	0.00316799	0.00528019	0.00340493	5.35394e-05	0.00164187	0.000198202	0.000497718	0.00492661	0.000688172	0.010436	0.00215046	0.00092355	1.98161e-05	0.000292687	0.00574504	0.000411198	0.00103614	0.000701107	0.0011471	0.00166649	0.00270268	0.0244945	0.0013263	0.00105183	0.00227033	0.00316527	0.00570638	0.000237868	0.00110553	0.000540232	0.00065851	0.0023934	0.0093934	0.00429065	0.000120444	0.00432981	0.000397841	0.00108015	0.000697973	0.00154991	0.000898172	0.00316605	0.115224	0.361317	0.0381567	2.97928e-44	0.446864	0.0384384	0.35155	0.204782	0.20686	0.236808	0.3638409
170	-5473.973	-5527.461	53.48758	0.00289578	0.00204783	0.00892765	0.00139441	0.00286591	0.000901468	0.00213245	0.00127113	0.000208096	0.00582623	0.000388156	0.00509834	0.0013116	0.00340325	0.00470938	0.0010443	0.00170383	0.000350791	0.00271213	0.00323337	0.000289468	0.000768825	0.00252029	3.3894e-05	0.000983594	0.00141531	0.0020672	0.00100407	0.000892074	0.000656834	0.00223079	0.00327547	0.000231063	0.000939402	0.000981157	0.00227378	0.00209645	0.00116502	0.00249251	0.00124083	7.54399e-05	0.000252141	0.00102019	0.000440682	0.00167465	0.00301275	0.00312198	0.00107267	0.000798956	0.00327186	0.00320959	0.00288185	0.000690397	0.00216003	0.00374331	0.00316551	0.00230755	0.00198289	0.00198233	0.0012039	0.00367364	0.000249625	0.000778519	0.00134522	0.00524117	4.47765e-05	0.000842387	0.00532982	0.00074574	0.00162638	0.00207395	0.000225319	0.000413619	0.00201366	0.00393921	0.00227372	0.0034787	0.00210986	0.000588202	0.000125877	0.000146523	0.000917937	0.000799657	0.000628198	0.00297056	0.00110419	0.000718915	0.00318343	0.00118555	0.00844929	0.00206726	0.00023869	0.000263188	0.00289348	0.00133999	0.000502042	0.00536165	0.00210342	0.00832905	0.000292263	0.000806939	0.00145618	0.000372685	0.000792005	0.00249226	0.000428497	0.000770846	0.00489633	0.000170005	0.000671742	0.00210523	0.000437355	0.000336829	0.00542987	0.000361459	0.00135741	0.00912774	0.00275679	6.55989e-05	0.00108762	0.000279116	0.00102685	0.00322064	0.000759048	0.0110789	0.00237669	0.00151464	6.46133e-05	0.000680199	0.00673319	0.000546652	0.00131316	0.000606565	0.00199122	0.001383	0.00108604	0.0189764	0.000330521	0.00380021	0.000754688	0.00274193	0.0134834	0.000236243	0.00118312	0.00213933	0.000696646	0.00371948	0.00703247	0.00250509	4.26043e-05	0.00343018	0.000186752	0.00145671	0.000362353	0.0013082	0.000331005	0.00664584	0.128056	0.331061	0.0265487	8.5992e-44	0.472432	0.0419021	0.35155	0.204782	0.20686	0.236808	0.3406146
180	-5455.369	-5508.765	53.39629	0.00157924	0.00187947	0.0103501	0.000406678	0.00189619	0.00112476	0.0036035	0.00111852	0.000180055	0.0034467	0.000506933	0.00411409	0.00119746	0.00334984	0.0079947	0.00172901	0.000995999	7.60093e-05	0.00258819	0.00248187	0.000313831	0.00132284	0.00344311	5.09515e-05	0.000851965	0.00196203	0.00142297	0.000795058	0.00216862	0.00107013	0.00168207	0.00142338	0.000210467	0.000728116	0.00171458	0.00264359	0.00182037	0.0011491	0.00165527	0.000791947	9.83088e-05	0.000477442	0.000221231	0.0017135	0.00095099	0.00546325	0.00183939	0.000248985	0.0013326	0.000777802	0.004535	0.00238043	0.0037106	0.00335464	0.00403495	0.00164164	0.00278465	0.0025271	0.00102105	0.00152397	0.00583904	0.000111707	0.00236396	0.000751891	0.00434999	6.18075e-05	0.000597105	0.00468502	0.00114694	0.0010309	0.00181822	0.000359453	0.000430698	0.00228332	0.00603686	0.0038747	0.00561253	0.00175885	0.00154508	0.000541144	0.000283508	0.0017781	0.00189168	0.00112713	0.00451703	0.00141406	0.000672624	0.00291939	0.00128913	0.00839707	0.000664256	0.000507441	0.000107589	0.00127651	0.00196978	0.000597798	0.0105557	0.00308368	0.0051425	0.000756618	0.000669941	0.0014854	0.00119416	0.000864892	0.000980341	0.000498508	0.00108465	0.00600586	0.00056846	0.000502057	0.00119808	0.000316729	0.000873214	0.00898888	0.000369736	0.00504932	0.00522001	0.00661651	0.00069792	0.00182597	0.00108624	0.00313946	0.00507976	0.000752404	0.0103415	0.00187093	0.0014277	7.1534e-05	0.000827317	0.00780565	0.000484196	0.00406592	0.00098674	0.00435761	0.00159005	0.00107476	0.0178572	0.000164563	0.00141435	0.000621488	0.000922743	0.00856905	0.000323032	0.00106863	0.000755929	0.000133087	0.00120575	0.00201788	0.00142172	2.43917e-05	0.00227255	0.00034089	0.00147431	0.00033795	0.0019652	0.000340195	0.00391268	0.129679	0.348715	0.0320697	1.78919e-43	0.43892	0.0506159	0.344489	0.192295	0.231163	0.232052	0.349744
190	-5467.623	-5521.133	53.5105	0.00369902	0.000742683	0.0116553	0.000836756	0.00132589	0.00140758	0.00331139	0.00187226	0.000925346	0.00565992	0.000791132	0.0045095	0.00131989	0.00419944	0.00354677	0.000743536	0.00216759	1.98993e-05	0.00330552	0.00267536	0.00138798	0.00244621	0.0024869	4.91972e-05	0.00110055	0.000819198	0.00238017	0.000667842	0.000673151	0.000583737	0.00473339	0.00194941	0.000175091	0.00144625	0.00202035	0.000771702	0.00281947	0.000606926	0.000832065	0.000819043	0.000787955	0.00151325	8.82143e-05	0.000388902	0.000427515	0.00321458	0.00146926	0.000337408	0.000870401	0.001973	0.00110223	0.00032331	0.0020814	0.00076404	0.00523283	0.000799532	0.00352746	0.00303467	0.0011729	0.00141821	0.00610443	0.000139762	0.00278904	0.000670592	0.0049109	6.97354e-05	0.000497605	0.0088764	0.000893559	0.00114632	0.00092042	0.000278249	0.000248415	0.00221816	0.00374416	0.0024413	0.00576444	0.00208284	0.00269805	0.00124547	0.000298697	0.00153798	0.00125135	0.000648433	0.00105223	0.0020031	0.00115971	0.00258453	0.00107561	0.00219984	0.000459067	0.00185104	0.00026687	0.00199414	0.00204623	0.000371891	0.00695746	0.00282423	0.00641863	0.0022041	0.000790417	0.00138181	0.00316059	0.000839686	0.000908144	0.00101058	0.000992604	0.00896947	0.000264329	0.000787542	0.00174126	0.000336037	0.000542648	0.0050664	0.000562429	0.00583626	0.00707613	0.0034901	0.000478413	0.000698459	0.00110342	0.00329112	0.00339803	0.00119079	0.00819802	0.00310905	0.00318938	5.74501e-05	0.000357785	0.00554487	0.000744171	0.00367967	0.00192472	0.00418136	0.00181016	0.00168318	0.0187059	0.000199072	0.00173354	0.000501843	0.00271067	0.00698322	0.000977556	0.000683374	0.000484085	0.000404789	0.00169405	0.00294569	0.0017506	1.74545e-05	0.00221621	0.000315261	0.000943514	0.000534789	0.000839671	0.000416814	0.00391267	0.12916	0.347321	0.0319415	3.26979e-43	0.437166	0.0544109	0.344489	0.192295	0.231163	0.232052	0.3383227
200	-5476.321	-5529.902	53.58044	0.00598288	0.000468418	0.00716418	0.00185822	0.000942703	0.00232065	0.000982218	0.00149821	0.000567651	0.00131547	9.08918e-05	0.00634604	0.00116778	0.00421888	0.000574103	0.000828305	0.00132857	1.63766e-05	0.00211033	0.00416288	0.000458428	0.00157543	0.0011286	8.49171e-05	0.00108658	0.000850245	0.00148425	0.000503729	0.00140464	0.000375316	0.00256955	0.00172654	0.00029046	0.00101866	0.00169502	0.0009327	0.00187658	0.00104879	0.00209105	0.00110001	0.000547711	0.000164826	0.000117891	0.00188629	0.000288221	0.00263456	0.00277907	0.000148099	0.00070553	0.00115714	0.00130756	0.00119177	0.00450534	0.000870203	0.00356097	0.00216016	0.00384128	0.00261567	0.00109498	0.00265655	0.00418409	9.30855e-05	0.00218929	0.000381795	0.00198199	2.14184e-05	0.000155592	0.00570921	0.00109722	0.00242983	0.00164102	0.000133329	0.000119709	0.00215487	0.00381064	0.00423546	0.00949399	0.00441895	0.00196308	0.00129838	0.000551817	0.000680187	0.00293319	0.000382094	0.000827315	0.00194127	0.00113832	0.00294546	0.000404962	0.00155053	0.00205935	0.00175943	7.20596e-05	0.000413638	0.00141452	0.000257644	0.00484433	0.00250404	0.00544847	0.00263784	0.000168917	0.00070382	0.00312448	0.00174349	0.000798734	0.000472168	0.00125159	0.0105436	0.000405829	0.00105848	0.00284427	0.000183039	0.000420396	0.00306974	0.000288193	0.00259984	0.0057303	0.00651628	0.000547663	0.000920032	0.00272145	0.00137952	0.00508185	0.00146702	0.00919404	0.0029223	0.00116989	0.000104427	0.000250075	0.00392738	0.000951564	0.0055498	0.00180533	0.00449857	0.00266072	0.00390299	0.0159233	0.000226988	0.000611064	0.00277472	0.00154504	0.0100288	0.00073948	0.00254331	0.000746889	0.00141937	0.000804187	0.00220752	0.00162473	0.000230892	0.00156627	0.000320723	0.00518898	0.00259566	0.00138186	0.000269701	0.00384201	0.0981154	0.377004	0.0508104	2.81966e-43	0.39975	0.0743204	0.342411	0.191134	0.235803	0.230652	0.3313288
210	-5469.438	-5522.911	53.47378	0.00340194	0.000448234	0.00601014	0.000436915	0.000644531	0.00336827	0.00191891	0.00219475	0.00166594	0.00262212	6.42874e-05	0.00546656	0.00148874	0.00285424	0.00111063	0.000701026	0.00132015	2.06337e-05	0.002104	0.00162158	7.47251e-05	0.00114802	0.0019423	0.000449603	0.00078629	0.00276885	0.000680872	0.00106328	0.00212814	0.000556168	0.00182797	0.00161083	0.000164467	0.00107716	0.0016296	0.00119349	0.00282201	0.00125202	0.00318238	0.00145676	0.00103765	0.000301883	0.000361296	0.00316384	0.000656021	0.00520359	0.00415475	0.000101148	0.00084465	0.00103047	0.00336945	0.0016416	0.00128135	0.00077722	0.00350309	0.00180539	0.00116503	0.00228156	0.000751314	0.00183923	0.00577121	0.000410058	0.00252981	0.00116469	0.00139804	1.69819e-05	0.000236202	0.0114354	0.000997505	0.00290374	0.00136176	0.000135056	0.000106981	0.00195475	0.00257379	0.0019421	0.00569569	0.00337972	0.00169503	0.000723342	0.000782475	0.000575415	0.00222164	0.00158627	0.00105139	0.00109782	0.00422459	0.00547363	0.00128944	0.00475061	0.00224161	0.000573654	5.55603e-05	0.00198873	0.000524749	0.000631273	0.00437613	0.002711	0.00787008	0.00385123	5.44059e-05	0.000700247	0.00255064	0.00154565	0.000203705	0.000472091	0.00100523	0.00838266	0.000357449	0.00210276	0.00449597	0.000180725	0.00058257	0.00331729	6.362e-05	0.00177118	0.0097656	0.0022893	0.000677056	0.000814163	0.00267155	0.00309366	0.00329678	0.00205463	0.0100774	0.00364956	0.00142827	3.37169e-05	6.06627e-05	0.00912977	0.00173486	0.00339288	0.00137287	0.00317697	0.00266739	0.00242047	0.0220346	0.000139534	0.00107135	0.000961981	0.0026804	0.00565697	0.000856846	0.00238427	0.00161146	0.00194526	0.000732837	0.00142635	0.00268323	0.000311708	0.00225536	0.000903626	0.00229318	0.000705795	0.00112733	0.00048857	0.00127205	0.0926606	0.351334	0.048652	7.56361e-43	0.43619	0.0711633	0.337775	0.188547	0.23261	0.241067	0.3419946
